rank	formulaRank	#adducts	#predictedFPs	ConfidenceScore	CSI:FingerIDScore	ZodiacScore	SiriusScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags	ionMass	retentionTimeInSeconds	id
191	3	1	4	0.0628482132113591	-82.20740229653775	N/A	92.30964258733495	C12H10N2O2	[M + H]+	VFJTUDZQKLTTSD	InChI=1S/C12H10N2O2/c1-8-11(9-5-3-2-4-6-9)14-10(7-13-8)12(15)16/h2-7H,1H3,(H,15,16)	null	CC1=NC=C(N=C1C2=CC=CC=C2)C(=O)O	1.70000005	131400989	PubChem:(131400989)	2	215.08146158854166	242.003	131_Ga_QC_Iter_131
192	7	1	10	0.06268510789072126	-147.6617759082004	N/A	74.31700849704085	C24H30O6	[M + K]+	BUEZTVLGPNCGRP	InChI=1S/C24H30O6/c1-27-21-13-9-19(10-14-21)23(25)29-17-7-5-3-4-6-8-18-30-24(26)20-11-15-22(28-2)16-12-20/h9-16H,3-8,17-18H2,1-2H3	8-(4-methoxybenzoyl)oxyoctyl 4-methoxybenzoate	COC1=CC=C(C=C1)C(=O)OCCCCCCCCOC(=O)C2=CC=C(C=C2)OC	5.82775211	22375919	PubChem:(22375919)	2	453.16795857747394	325.497	170_Ga_QC_Iter_170
193	1	1	8	0.06251680431585149	-204.7152129301963	N/A	74.32853325913497	C17H21N3O6	[M + H]+	QPFAXPGINOZHNX	InChI=1S/C17H21N3O6/c1-2-25-12-5-3-4-6-13(12)26-11-15(22)19-18-14(21)9-10-20-16(23)7-8-17(20)24/h3-6H,2,7-11H2,1H3,(H,18,21)(H,19,22)	null	CCOC1=CC=CC=C1OCC(=O)NNC(=O)CCN2C(=O)CCC2=O	-0.100000001	29362964	PubChem:(29362964)	2	364.150390625	260.219	138_Ga_QC_Iter_138
194	1	2	19	0.06210303288495984	-149.32191492578139	N/A	79.51759313294669	C24H30O6	[M + H3N + H]+	KGWPXDDHCFVIJD	InChI=1S/C24H30O6/c1-3-16-28-21-12-8-20(9-13-21)24(26)30-22-14-10-19(11-15-22)23(25)29-18-7-5-4-6-17-27-2/h8-15H,3-7,16-18H2,1-2H3	null	CCCOC1=CC=C(C=C1)C(=O)OC2=CC=C(C=C2)C(=O)OCCCCCCOC	5.30000019	89549377	PubChem:(89549377)	2	432.2385559082031	314.609	160_Ga_QC_Iter_160
195	1	1	9	0.058803114570485406	-31.795518888059394	N/A	26.554859879071735	C25H38N4O6	[M + H]+	VXIBXHHCLWREEV	InChI=1S/C25H38N4O6/c1-5-15(4)21(25(34)35)28-23(32)19-7-6-12-29(19)24(33)20(14(2)3)27-22(31)18(26)13-16-8-10-17(30)11-9-16/h8-11,14-15,18-21,30H,5-7,12-13,26H2,1-4H3,(H,27,31)(H,28,32)(H,34,35)	2-[[1-[2-[[2-amino-3-(4-hydroxyphenyl)propanoyl]amino]-3-methylbutanoyl]pyrrolidine-2-carbonyl]amino]-3-methylpentanoic acid	CCC(C)C(C(=O)O)NC(=O)C1CCCN1C(=O)C(C(C)C)NC(=O)C(CC2=CC=C(C=C2)O)N	1.72513127	20046752	PubChem:(20046752)	2	491.2865702311198	197.102	105_Ga_QC_Iter_105
196	1	1	1	0.05751384155628396	-113.73212575762264	N/A	16.835212703165155	C2HNO3S	[M + Na]+	OZKXIQCLMFGACB	InChI=1S/C2HNO3S/c4-2-1-3-7(5)6/h1H	null	C(=C=O)N=S(=O)=O	0.5	123984180	PubChem:(123984180);PubMed	66	141.9586944580078	579.344	242_Ga_QC_Iter_242
197	1	1	1	0.05690715846766454	-175.68391928467327	N/A	8037.640587799523	C38H52O6	[M + Na]+	BVTJXHGTSAFKST	InChI=1S/C38H52O6/c1-22(2)11-13-27(25(7)8)20-37-21-28(15-12-23(3)4)36(9,10)38(35(37)44,18-17-24(5)6)34(43)31(33(37)42)32(41)26-14-16-29(39)30(40)19-26/h12,17,19,27-28,39-41H,1,7,11,13-16,18,20-21H2,2-6,8-10H3	null	CC(=CCC1CC2(C(=O)C(=C(C3=CC(=C(CC3)O)O)O)C(=O)C(C2=O)(C1(C)C)CC=C(C)C)CC(CCC(=C)C)C(=C)C)C	8.35675049	""	KEGG Mine	8589934592	627.3712972005209	168.213	84_Ga_QC_Iter_84
198	1	1	10	0.05603937070519794	-128.09373702318962	N/A	80.4529970394608	C24H30O6	[M + H]+	UTBQPWCTQGHVAV	InChI=1S/C24H30O6/c1-19-7-11-21(12-8-19)29-17-23(25)27-15-5-3-4-6-16-28-24(26)18-30-22-13-9-20(2)10-14-22/h7-14H,3-6,15-18H2,1-2H3	6-[2-(4-methylphenoxy)acetyl]oxyhexyl 2-(4-methylphenoxy)acetate	CC1=CC=C(C=C1)OCC(=O)OCCCCCCOC(=O)COC2=CC=C(C=C2)C	5.5999999	4926789	PubChem:(4926789)	2	415.2120768229167	314.609	159_Ga_QC_Iter_159
199	1	1	5	0.054600994586002226	-132.54278477094613	N/A	100.47457828361269	C26H42O4	[M + H]+	NQHKLPYJSBLNDH	InChI=1S/C26H42O4/c1-5-9-15-21(13-7-3)19-29-25(27)23-17-11-12-18-24(23)26(28)30-20-22(14-8-4)16-10-6-2/h11-12,17-18,21-22H,5-10,13-16,19-20H2,1-4H3	Bis(2-propylhexyl) phthalate	CCCCC(CCC)COC(=O)C1=CC=CC=C1C(=O)OCC(CCC)CCCC	8.32546616	3020992	PubChem:(3020992);NORMAN:(NS00065187)	262146	419.3164367675781	452.588	222_Ga_QC_Iter_222
200	1	2	7	0.05342286770303354	-102.34831273528663	N/A	108.77452622608389	C14H22O4	[M + H3N + H]+	JBMXHRRKAVJIHO	InChI=1S/C14H22O4/c1-3-5-7-8-12-18-14(16)10-9-13(15)17-11-6-4-2/h3-8,11-12H2,1-2H3	null	CCCCCCOC(=O)C#CC(=O)OCCCC	4.4000001	87457843	PubChem:(87457843)	2	272.1841125488281	298.896	151_Ga_QC_Iter_151
201	1	1	1	0.05267064650003267	-71.42995025779267	N/A	24.839540641626815	C7H10N4	[M + Na]+	BHNZYXULYSABHR	InChI=1S/C7H10N4/c1-3-11-5(2)10-7(9)6(11)4-8/h3,9H2,1-2H3	null	CCN1C(=NC(=C1C#N)N)C	1.0	129933387	PubChem:(129933387)	2	173.07890828450522	91.927	40_Ga_QC_Iter_40
202	1	1	3	0.05228258221835867	-106.74877959905967	N/A	18.98279498630788	C9H14N4O	[M + Na]+	XMUFEZNKQQFZQU	InChI=1S/C9H14N4O/c1-2-10-7-4-8(14)13-9-11-5-3-6-12-9/h3,5-6,10H,2,4,7H2,1H3,(H,11,12,13,14)	null	CCNCCC(=O)NC1=NC=CC=N1	0.100000001	62832483	PubChem:(62832483)	2	217.10444132486978	108.736	52_Ga_QC_Iter_52
203	1	1	1	0.05203440588327816	-114.49856408217912	N/A	18.120393490076427	C2HNO3S	[M + Na]+	OZKXIQCLMFGACB	InChI=1S/C2HNO3S/c4-2-1-3-7(5)6/h1H	null	C(=C=O)N=S(=O)=O	0.5	123984180	PubChem:(123984180);PubMed	66	141.95873006184897	608.338	247_Ga_QC_Iter_247
204	3	2	10	0.05193024738650273	-228.387567890154	N/A	33.71162264060082	C38H70O13	[M + H3N + H]+	AUTOZOTYYAVJBH	InChI=1S/C38H70O13/c1-2-3-4-5-6-10-13-39-14-15-40-16-17-41-18-19-42-20-21-43-22-23-44-24-25-45-26-27-46-28-29-47-30-31-48-32-33-49-34-35-50-36-37-51-38-11-8-7-9-12-38/h7-9,11-12H,2-6,10,13-37H2,1H3	2-[2-[2-[2-[2-[2-[2-[2-[2-[2-[2-(2-octoxyethoxy)ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxy]ethoxybenzene	CCCCCCCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOCCOC1=CC=CC=C1	3.5	20528559	PubChem:(20528559)	2	752.5160522460938	365.409	178_Ga_QC_Iter_178
205	1	1	1	N/A	-96.07883988868683	N/A	82.64687931581066	C4H13BN2O3	[M + H]+	UKSJHEHERZWQRA	InChI=1S/C4H13BN2O3/c6-1-3-9-5(8)10-4-2-7/h8H,1-4,6-7H2	Caswell No. 088	B(O)(OCCN)OCCN	-2.19246101	89633	PubChem:(89633)	2	148.11111450195312	47.252	15_Ga_QC_Iter_15
206	1	1	2	N/A	-83.07052640167524	N/A	25.37589562362996	C2H6BO4	[M + H]+	NRTHSYWJCWZEBW	InChI=1S/C2H6BO4/c1-4-6-3-7-5-2/h1-2H3	bis(methylperoxy)boron	[B](OOC)OOC	0.38431704	22565209	PubChem:(22565209)	2	105.04812113444011	54.499	20_Ga_QC_Iter_20
207	1	1	1	N/A	-292.5366050382256	N/A	52.74113198281699	C12H19Br2Cl2N2O5P	[M + K]+	SBXOHHOCTFSIAS	InChI=1S/C12H20Br2Cl2N2O5P/c1-7(2)5-9(17(13)15)11(19)22-24(21)23-12(20)10(18(14)16)6-8(3)4/h7-10H,5-6H2,1-4H3/q+1	null	CC(C)CC(C(=O)O[P+](=O)OC(=O)C(CC(C)C)N(Cl)Br)N(Cl)Br	4.69999981	87518085	PubChem:(87518085)	2	568.8375854492188	199.681	108_Ga_QC_Iter_108
208	1	1	1	N/A	-378.54701312177633	N/A	92.7654012680179	C32H61BN6O5	[M + H]+	SUBACCXUPYNIRW	InChI=1S/C32H61BN6O5/c1-7-8-9-10-11-12-13-14-15-18-35-25(17-16-19-36-30(34)38-39(41)42)29(40)37-28(20-23(2)3)33-43-27-22-24-21-26(31(24,4)5)32(27,6)44-33/h23-28,35H,7-22H2,1-6H3,(H,37,40)(H3,34,36,38)	null	B1(OC2CC3CC(C3(C)C)C2(O1)C)C(CC(C)C)NC(=O)C(CCCN=C(N)N[N+](=O)[O-])NCCCCCCCCCCC	7.254673	57969313;68372051	PubChem:(57969313 68372051)	2	620.4869995117188	367.879	183_Ga_QC_Iter_183
209	2	1	2	N/A	-255.1420172397046	N/A	39.537841709311294	C28H57N3O6	[M + H]+	RSBYVTIAVZUXHQ	InChI=1S/C28H57N3O6/c1-4-6-7-8-9-10-11-12-13-14-15-16-23(34)17-25(35)24(29)18-26(36)31-27(21(3)5-2)28(37)30-22(19-32)20-33/h21-25,27,32-35H,4-20,29H2,1-3H3,(H,30,37)(H,31,36)	null	CCCCCCCCCCCCCC(CC(C(CC(=O)NC(C(C)CC)C(=O)NC(CO)CO)N)O)O	4.19999981	54282990	PubChem:(54282990)	2	532.4356689453125	369.11	185_Ga_QC_Iter_185
210	1	1	3	N/A	-309.20057091904386	N/A	127.87495961070007	C27H50N4O4	[M + H3N + H]+	ADTZWEGUZVKJRO	InChI=1S/C27H50N4O4/c1-24(32)28-17-13-19-29(25(2)33)20-14-21-30(26(3)34)22-15-23-31-18-12-10-8-6-4-5-7-9-11-16-27(31)35/h4-23H2,1-3H3,(H,28,32)	13-(11-Acetamido-4,8-diacetyl-4,8-diazaundecyl)-12-dodecanolactam	CC(=O)NCCCN(CCCN(CCCN1CCCCCCCCCCCC1=O)C(=O)C)C(=O)C	3.0999999	567772	PubChem:(567772)	2	512.415771484375	395.769	199_Ga_QC_Iter_199
211	2	1	7	N/A	-373.77628755479753	N/A	63.56416382565376	C52H80N4O4	[M - H2O + H]+	KYEVTRHIVHLTQM	InChI=1S/C52H80N4O4/c1-41(23-15-25-43(3)27-17-29-45(5)31-19-33-47(7)39-59-51(57)49(55)35-11-13-37-53)21-9-10-22-42(2)24-16-26-44(4)28-18-30-46(6)32-20-34-48(8)40-60-52(58)50(56)36-12-14-38-54/h9-10,15-18,21-30,33-34,49-50H,11-14,19-20,31-32,35-40,53-56H2,1-8H3	null	CC(=CC=CC(=CC=CC(=CC=CC=C(C)C=CC=C(C)C=CC=C(C)CCC=C(C)COC(=O)C(CCCCN)N)C)C)CCC=C(C)COC(=O)C(CCCCN)N	12.6999998	89245033	PubChem:(89245033)	2	807.6138916015625	398.04	201_Ga_QC_Iter_201
212	1	1	1	N/A	-120.2250921467866	N/A	71.32823236699244	C8H23N7	[M + H]+	AIUHKUZXXSSWSY	InChI=1S/C8H23N7/c9-1-2-11-3-4-12-5-6-13-7-8-14-15-10/h11-13H,1-9H2,(H2,10,14)	null	C(CNCCNCCNCCN=NN)N	-2.20000005	118629306	PubChem:(118629306)	2	218.2105967203776	220.103	122_Ga_QC_Iter_122
213	1	1	1	N/A	-130.07900397712544	N/A	38.04820759668558	C8H19B10N2	[M + H]+	UXQRQQBHKAQLGU	InChI=1S/C8H19B10N2/c9-11-13-15-17-18-16-14-12-10-7-8(3-1-5-19)4-2-6-20/h8H,1-7,19-20H2	null	[B][B][B][B][B][B][B][B][B][B]CC(CCCN)CCCN	0.0	129675816	PubChem:(129675816)	2	244.29156494140625	319.496	163_Ga_QC_Iter_163
214	2	1	2	N/A	-151.1837558805658	N/A	16.54865214167621	CHN2O3S	[M + Na]+	ULNKSIILTGURIA	InChI=1S/CHN2O3S/c2-1-7(6)3(4)5/h6H	null	C(#N)[S]([N+](=O)[O-])O	0.600000024	57459940	PubChem:(57459940)	2	143.95921325683594	574.934	240_Ga_QC_Iter_240
215	1	1	1	N/A	-48.49992740181735	N/A	19.54069657728004	C2H5BO3	[M + K]+	HHRKFGMMAHZWIM	InChI=1S/C2H5BO3/c1-2-6-3(4)5/h2,4-5H,1H2	ethenoxyboronic acid	B(O)(O)OC=C	0.112044215	22248386	PubChem:(22248386)	2	125.99842834472656	577.351	241_Ga_QC_Iter_241
216	1	1	1	N/A	-101.8285491515165	N/A	22.170244054051693	C2H6BN2O3	[M + K]+	QIGUFHRZYDKHPQ	InChI=1S/C2H6BN2O3/c1-2(6)5-8-3-7-4/h4H2,1H3,(H,5,6)	null	[B](ON)ONC(=O)C	-1.41711938	58546119	PubChem:(58546119)	2	155.0147247314453	581.76	243_Ga_QC_Iter_243
